Tanggal,Teks_Ulasan,Rating
2026-05-12 19:33:34,hbs updet PUBG ke persi baru download grafis nya kok suka keluar sendiri pas download tolong lah bantuannya terimakasih,5
2026-05-12 19:29:04,kupon peti premium kapan muncul nya sih min?,3
2026-05-12 19:25:56,kompany game keren banget,5
2026-05-12 19:24:47,thank kreator PUBGM udah update lagi dan dan alhamdulilah aku udh dpt skin S8 permanent makasih banyak yaa,5
2026-05-12 19:24:08,pliss grading nya di hilangin...... 😭😭😭😭😭😭,5
2026-05-12 19:19:14,ram nya makin berat buat henpone kentang anroitte,1
2026-05-12 19:17:46,"lumayan seru, tapi agak ngeframe jika ketemu musuh skin sultan , tpi gak papa namanya juga orang kaya bebas cmiww.",3
2026-05-12 19:15:06,"Makin berat, makin panas di hp ku:( dah lah..",1
2026-05-12 19:15:05,"game nya bagus dan grafik juga oc, coba adakan baju khas militer ayou tentara masing masing negara",5
2026-05-12 19:12:32,tolol idiot habis update tiba tiba obb gk ke detek,1
2026-05-12 19:12:05,7 tahun main pubg pokoknya the best 👍,5
2026-05-12 19:10:23,sangat memuaskan,5
2026-05-12 19:10:18,"GK ada enak nya event baru, lebih enak event floryn",1
2026-05-12 18:59:42,"kenapa gabisa login pake wifi cok, dw gata segitu gede nya gabisa pake wifi, yakali belimpaketan cuma buat dw data lo doang, device Reno 3Pro.",2
2026-05-12 18:57:23,setelah di update kok GK bisa login langsung keluar terusss ... tolong dong di perbaiki,2
2026-05-12 18:55:36,dluh favorit,4
2026-05-12 18:40:31,"terlalu besar updatenya, hp kentang pun menangis liat nya mungkin ini yang buat pemain dulu pada pensi",1
2026-05-12 18:39:08,sangat buruk,1
2026-05-12 18:37:19,The best pokonya jaringan dah lancar thankyou min,5
2026-05-12 18:34:38,Kenapa PUBG di ganti mulu versinya??,1
2026-05-12 18:31:39,klo bisa greding itu di tindakan . mending kek dlu saja mainya aman2 saja ini greding orang yg suka ngendok malah lebih dlu ke daminator kita yg suka nabrak2 malah susah naiknya asu terpaksa harus ngendok lagi biar bisa naik,5
2026-05-12 18:29:45,bagus,5
2026-05-12 18:29:22,"can you remove the garding?!!!!, i'm so stressed",2
2026-05-12 18:27:57,game yang seru,5
2026-05-12 18:22:47,sepi karna bnyk yg GK kuat main,3
2026-05-12 18:22:19,mantap dan seru,5
2026-05-12 18:14:28,sangat bagus sekarang updetnya makin banyak yang di perbaharui dan makin besar penyimpanannya,5
2026-05-12 18:12:03,mana m4 glacier gw tencent 😭,5
2026-05-12 18:12:02,baru download udah konko 28 terlalu izi gemnya tencen,5
2026-05-12 18:06:34,BAGUSSS BGDDDD! SEKARANGGG AKUUU LAGII UPDATE YANGGG BARUUU LOHHHH BAGUSSS BGDDD SUMPAHH AKUU KASIHH RATEE 5,5
2026-05-12 18:06:04,the new event is the most unclear and has lots of bugs hahaha,1
2026-05-12 18:05:15,"Jika bisa dipebanyak lagi fungsi AG untuk player F2P, perbanyak fitur tambahan bukan kebanyakan update event yang aneh-aneh konsepnya. sistem grading bikin pengalaman lebih menantang, yang ngeluh berarti noob skill issue",5
2026-05-12 18:05:13,"The best game i ever play, bikin nostalgia setelah 6 tahun dah gak lama main",5
2026-05-12 18:04:51,terlalu bagus,5
2026-05-12 18:03:27,banyakin set garatisan😹😹,5
2026-05-12 17:58:50,sebaiknya jangan di release update klo belum kompatibel dengan device.. berhadapan dengan musuh tombol tembak tidak fungsi... apa karena big atau semakin banyak cheater dengan aim suntik serta buat lawan tidak bisa menembak?,1
2026-05-12 17:54:00,"kapan sih, update 4.4 nya tancant kok lama kali",1
2026-05-12 17:47:33,Yah mau gimana lagi game nya seru ya di gass aja,5
2026-05-12 17:47:25,"overall seru bgt, tapi adanya bot membuat game tidak seimbang dan membuat skill tidak terlatih, dan terkait matchmaking, saya rasa rank tidak bisa dicampur dalam satu match, setiap rank harus hanya dimainkan rank yang sama, itu saja",5
2026-05-12 17:47:12,Bagus,5
2026-05-12 17:47:03,perfect,5
2026-05-12 17:46:50,teman ku banyak pensi. karena device nya ga support. tolong lah PUBG. aku sama mereka. main dari AKM/M4. bisa di pasang x8 Lo. turun kan lah. spek PUBG. ringan kan dikit aja.,5
2026-05-12 17:46:16,updete 4.4 makin parah njirrr lah... gak bisa ngeripep teman bug. step jauh kedengaran. dekat hilang. game 7thun bermain makin kesini makin tolol,3
2026-05-12 17:42:03,bagus banget coy ku harap event gozila vs kingkong nya masih ada 😫😫,5
2026-05-12 17:39:44,gamenya seru terutama pada mode metro royale,5
2026-05-12 17:38:01,I love it,5
2026-05-12 17:35:45,"Nice game, tambahin friendly fire dong developer biar lebih seru:v",5
2026-05-12 17:33:48,game jelek abis update malah ngebug gabisa nembak bego,1
2026-05-12 17:33:36,"yang bilang sistem grading mempersulit bilang aja lu noob, BOT!",5
2026-05-12 17:32:41,ini game paling bagus tapi gyro ga bisa di hp android tolong di perbaiki,4
2026-05-12 17:26:07,saya sangat luas dgn gem ini,4
2026-05-12 17:21:50,ok ok paham,5
2026-05-12 17:21:45,mau pensi berapa tahun pun kalau udah makek hp baru dan chipset gahar positif combek,5
2026-05-12 17:19:04,hbd binatang 😭,5
2026-05-12 17:18:30,sistem gradingnya gak bagus. udah berat malah nambah nyusahin player 👎👎👎,2
2026-05-12 17:17:59,update min,5
2026-05-12 17:16:15,"kebanyakan download"" mulu gajelas",1
2026-05-12 17:15:33,"sistem grading nya tolong di hilangin dong,, bikin orang² pada ngendok semua, zona sudah kecil orang masih banyak 🙏",5
2026-05-12 17:14:39,update ini lebih baik daripada sebelumnya,5
2026-05-12 17:14:10,good,5
2026-05-12 17:09:59,lebih suka sama pubg era Tencent game,5
2026-05-12 17:06:55,Game gajelas masa gabisa login????,5
2026-05-12 17:01:48,game terbaik sepanjang masa,5
2026-05-12 16:59:59,"udah berapa kali gonta ganti game, tapi tetep comeback ke pubg",5
2026-05-12 16:59:57,mantap. hapus event,5
2026-05-12 16:57:19,Kenapa setiap update selalu dowloading resources 😣,5
2026-05-12 16:56:20,setelah update kenapa tidak bisa masuk game sama sekali,5
2026-05-12 16:56:13,"aku baru update tgl 12 Mei 2026 tapi pas di buka kok ga bisa ya min, knp ya 😭",3
2026-05-12 16:53:38,"kecewa aku bug gak bisa nembak, baru update",4
2026-05-12 16:50:18,good 👍,5
2026-05-12 16:48:06,tolong kalo update skin yang di punya gak usah di downlod lagi,4
2026-05-12 16:38:16,update tidak merata,1
2026-05-12 16:36:51,waw game bagus,5
2026-05-12 16:36:46,susah kali gradingnya.. aduhhh.. mana musuhnya GG smua.. sultan.. tiap grading ketemu abang² 120fps an😭🫵,5
2026-05-12 16:34:39,"Untuk update terberunya kenapa jika kita sudah mati, kita tidak bisa melihat lawan pada saat sedang spectate teman kita? Menurut saya itu tidak bagus sama sekali. Dimana kerja sama timnya jika seperti itu?",5
2026-05-12 16:34:25,Terima kasih telah mengoptimalkan untuk Dimensity 8300 Ultra sekarang ini mendapatkan 120fps,5
2026-05-12 16:32:00,"min plis lah m4glacier masa gk dapet"" dh 7 tahun main",1
2026-05-12 16:27:58,"pertajam lagi grafik nya, udh rata kanan masih kurang puas",5
2026-05-12 16:23:20,Good Game sir,5
2026-05-12 16:21:23,terimakasih untuk pembuat gamee inii saya sangat suka sama gamee inii Darii duluu main sampai sekarang masih main terkadang jarang main tapii setidak Yaa bisaa di main kan😄,5
2026-05-12 16:18:52,tolong dong untuk update an terbaru hilangin bug nya dong di map Miramar masih banyak bugdan untuk grafiknya agak diringankan lgi msih agak berat sedikit terima kasih,4
2026-05-12 16:16:50,seruu,5
2026-05-12 16:12:28,nunggu apa kau bg nunggu update ya?🗿,5
2026-05-12 16:10:58,Gamenya seru bngt bisa hilangin stress,5
2026-05-12 16:10:17,makasih pubg sudah menemani waktu kosong saya selama ini 🙏🥰,5
2026-05-12 16:08:49,sangat seru,5
2026-05-12 16:07:32,"terbaik pubg sekarang. kalo bisa grading/promotion perlu di buat lebih susah dalam game , supaya lebih menantang . mohon dibuat susah lagi, supaya permainan lebih menarik dan seru . ok terbaik terimakasih. Tencent",4
2026-05-12 16:04:27,ok,5
2026-05-12 16:03:46,lama oiii update Infinix smart 8,1
2026-05-12 15:59:18,"Tidak dapat akses, padahal aplikasi sudah di izinkan di pengaturan, tapi ttp tidak bisa masuk, tulian nya (Please enable storage)",1
2026-05-12 15:59:00,update terus sampai beli ho baru terus,4
2026-05-12 15:54:14,"PING sering tidak stabil apalagi ketika bertemu di player bukan bot, ping naik",4
2026-05-12 15:53:06,mantap,5
2026-05-12 15:52:42,pubg gak jelas org pada udh update gue mlh blom,1
2026-05-12 15:44:23,kok sy blum bisa update yah,5
2026-05-12 15:41:15,blm ad update,1
2026-05-12 15:40:23,baikkkk,5
2026-05-12 15:40:18,bagus,5
2026-05-12 15:38:46,bagus,5
2026-05-12 15:36:57,playstore lambat update 4.4... payah,4
2026-05-12 15:36:29,"game yg seru..,👍👍",5
2026-05-12 15:29:33,kenapa blm ada update yaa.?,5
2026-05-12 15:28:12,thanks pubg,5
2026-05-12 15:28:04,knp gw kasih bintang 5 karna gw player,5
2026-05-12 15:27:32,gabisa update cuki🗿,3
2026-05-12 15:25:14,kapan m4 glasier di revam? masa skin2 yg lain terus kasih lah skin m4 glasier revamp skin legenda masih tampilah dan pitur lama ayo lah REVAMPP REVAMPPP,2
2026-05-12 15:24:58,game mantap cuma banyak bug,5
2026-05-12 15:24:13,makasii udah ngisi rasa kosong ini yaaa,5
2026-05-12 15:21:23,"kok gw masih versi 4.30 ya? yg lain pada 4.40, pdhl android",3
2026-05-12 15:21:15,bagus banget ya Allah,5
2026-05-12 15:19:46,bagus man agak kikir 🗿🗿,5
2026-05-12 15:17:46,gamenya super seru tapi tolong Tambahkan fitur agar bisa pilih musik dari file/bisa jual beli barang seperti nft pasti ini game bakal bagus Banget,4
2026-05-12 15:15:50,tolong info updatenya,5
2026-05-12 15:09:22,keren,4
2026-05-12 15:08:03,game gak beres update nya gak barengan,4
2026-05-12 15:03:38,nice game,5
2026-05-12 15:00:47,mantap,5
2026-05-12 15:00:18,game seru,5
2026-05-12 14:58:43,kenapa belum. bisa update???,5
2026-05-12 14:56:50,knp susah nyari sensi nya min padahal udah turun/naikin sensinya,4
2026-05-12 14:55:46,gw benci PUBG,1
2026-05-12 14:54:40,naikan harga uc nyaaaa!!!,5
2026-05-12 14:51:42,kok di android belum update ke 4.40,2
2026-05-12 14:51:12,mantap,5
2026-05-12 14:48:57,game nya baguss,5
2026-05-12 14:47:19,"abis di upted malah eror, apa sih gk jelas banget, gk bisa di buka. tolong dong di perbaiki",1
2026-05-12 14:40:02,thx sdh kasi ada fitur smooth extreme,5
2026-05-12 14:37:48,nah gitu ke dari tadi baru dapet update an ini,5
2026-05-12 14:35:09,mantap,5
2026-05-12 14:34:23,Pubg mobile is the best,5
2026-05-12 14:33:44,"andro orang lain sudah update, knapa saya belum. isa update",3
2026-05-12 14:32:12,trimakasih PUBG telah menemani saya sepanjang hari,5
2026-05-12 14:31:31,"""Where’s the 4.4 update, you bastard?""",1
2026-05-12 14:28:15,gamenya bagus,5
2026-05-12 14:25:57,oke bagus bangett,5
2026-05-12 14:21:15,👍🏼,5
2026-05-12 14:19:24,kok di gua belum bisa update?,5
2026-05-12 14:18:41,sangan bagus,5
2026-05-12 14:17:24,bagus bett,5
2026-05-12 14:17:12,game kikir,1
2026-05-12 14:11:37,Download failed 99%,5
2026-05-12 14:10:26,ui nya tolong dibuat dark bisa?,5
2026-05-12 14:09:25,kapan update,5
2026-05-12 14:06:23,My Favorite Game_PUBG Mobile Be the Best Game..,5
2026-05-12 14:04:25,game luar biasa lebih bagus dari ml,5
2026-05-12 14:04:25,saya update pubg malah kenapa ngak bisa masuk game nya,5
2026-05-12 13:55:17,oke,5
2026-05-12 13:53:11,gamenya sangat berat dan banyak botnya,1
2026-05-12 13:52:19,terbaik,5
2026-05-12 13:49:55,kapan update gua bjir,5
2026-05-12 13:45:29,penasaran sama game pubg mobile jadi mau main lagi,5
2026-05-12 13:42:10,"sangat bagus ,tapi saya gak punya skin senjata🫪",5
2026-05-12 13:36:07,main dari s2 sampai sekarang kok gak dikasih m4 glacier parah lu,1
2026-05-12 13:32:42,hapus sistem grading,1
2026-05-12 13:26:28,yg lain udh pada update gua kapan,1
2026-05-12 13:14:11,seru arikk,5
2026-05-12 13:13:27,hapus sistem grading,5
2026-05-12 13:12:14,ini game top deh seru,5
2026-05-12 13:10:54,kog belom ada update terbaru???,5
2026-05-12 13:06:49,neklxt aku mau gacha Mustang tolong kasih hoki ya tencent,5
2026-05-12 13:06:22,bagus,5
2026-05-12 12:59:49,KERENN BGTTT,5
2026-05-12 12:59:19,game rusak android yang lain udh bisa updete gua belum lawak ini game,1
2026-05-12 12:57:33,tidak bisa update..telat terus pembaharuan..asem,5
2026-05-12 12:54:00,bagus gamenya. tapi aku hanya ingin PUBG kolab sama Ronaldo,5
2026-05-12 12:51:54,game mahal,5
2026-05-12 12:49:09,bagus,5
2026-05-12 12:46:25,Aku rindu pubg 2018🥲 kembalikan juga mode zombie🥲,5
2026-05-12 12:45:23,ringankan render,5
2026-05-12 12:45:08,Perbaiki bug nya,5
2026-05-12 12:44:53,"bilakah perbaruan nya Tencent, bagi lah skin m416 gratis",5
2026-05-12 12:43:25,min saya pengen update,5
2026-05-12 12:41:51,Game terbaik,5
2026-05-12 12:27:27,kapan update di Andro min?,5
2026-05-12 12:19:37,game ini sangat seru tapi tolong update nya tolong di percepat,5
2026-05-12 12:14:41,"setiap update gw kebagian belakangan mulu, yang download kan banyak nih... tolong lah harga uc nya diturunin dikit biar bisa gacha juga😁",5
2026-05-12 12:13:54,"pemain baru langsung dpt skin m4 modal login, player lama m4 nya masih skin panu 😂",2
2026-05-12 12:11:17,seru,5
2026-05-12 12:10:23,Gua pemain lama klo nggak salah main dari season 3. Dan cuma ini game yg gua mainin ape skarang 💯,5
2026-05-12 12:08:52,"kok yang lain bisa update, saya belum bisa??",2
2026-05-12 12:08:35,lama update,1
2026-05-12 12:05:45,"Saya sudah bermain PUBG Mobile hampir 8 tahun dan sangat menikmati perkembangan game ini. Terima kasih KRAFTON, PUBG Mobile semakin seru dan menarik. Namun, saya sering mengalami masalah rendering saat baru mendarat. Rumah dan tanah masih buram, bahkan karakter bisa menembus tanah sehingga sulit mengambil senjata. Masalah ini tetap terjadi meskipun saya sudah mencoba semua pengaturan grafik. Semoga optimasi game terus ditingkatkan agar tetap nyaman dimainkan di HP spek rendah. ⭐️⭐️⭐️⭐️⭐️",5
2026-05-12 12:05:02,"baru update kacau gk bisa gerak ngeleg parah 5 match ttp gitu baru turun mati ama bot 3x ms 700+ pake wifi loh mantap, gw gk donload map dll. hanya erangel dan event yg era. tapi legnya minta ampun",1
2026-05-12 12:04:25,kebanyakan bug,2
2026-05-12 11:52:53,good game,5
2026-05-12 11:43:05,"game yang saya mainikan dari smp sampai kerja sekarang, still loyal until now 😭",5
2026-05-12 11:41:08,game terbaik daripada game sebelah,5
2026-05-12 11:39:54,7 tahun main gak pernah di glacier huu,1
2026-05-12 11:38:31,"bagus sih tapi tolong kembalikan even even dulu,biar bisa nostalgia",4
2026-05-12 11:37:02,mantap,5
2026-05-12 11:33:55,jadi malas main karena banyak event tidak jelas..menjadi game tidak realistis lagi sementara pindah dulu ke efootball 👌🏻,1
2026-05-12 11:33:47,"Why do I take the faucet for the weapon, it doesn't automatically attach to the weapon, is this a bug or what, please help",4
2026-05-12 11:30:52,"Dah tak kasih bintang 5, grading itu nyusahin bikin orang nambah stress, mending hilangin aja, atau d ringankan biar orang ga gila...cmiww",5
2026-05-12 11:29:53,info up date android?,5
2026-05-12 11:24:26,"game cacat, bug di pintu terowongan shelter sampai akhir season belum di fix niat bikin game gak sih",1
2026-05-12 11:20:21,kenapa sih tiap update kalo pekek wifi lemot banget loading aja terus hadeh,2
2026-05-12 11:19:15,gaje anjir yg lain udah update yg lain belum,1
2026-05-12 11:16:58,lumayan game nya soalnya gw main di 2018,5
2026-05-12 11:15:13,game yg bagus yg seru bangettt,5
2026-05-12 11:14:57,"main dri s2 ga dapet m4 galcier, pemain baru malah dapat, gjls",5
2026-05-12 11:09:16,"TOLONG NEXT UPDATE MUNCULIN LAGI LAMBANG DAN GELAR CLANNYA DILOBBY, JGN KELIATAN KEK SAMPAH AKUN"" KITA DILOBBY",1
2026-05-12 11:09:05,kalo bisa di pisahkan pemain ipad sama hanphone,4
2026-05-12 11:08:06,"tolong di perhatikan Ms / ping sering jamping dan tidak stabil,, padahal untuk penguna wifi 100 mbps untuk 1 HP,, harus nya udah stabil tapih ini malah jamping MS / ping ke 60 kadang sampe 100 .. udah di repotr tapih sama sja tidak ada tindak lanjut dari pubgm.. dan tolong juga di per hatikan server kalau bercampur server luar tolong di kasih stabil ping atau Ms server asia.. ini aneh karena setiap kali jumpa player luar Ms / ping tidak perna di angka 20 MS,, malah bisa ke 80 / 100 Ms..",1
2026-05-12 11:07:10,banyak bot 😡,5
2026-05-12 11:04:46,game terbaik yang pernah ada saya sangat suka suka dan suka,5
2026-05-12 10:54:59,"tidak ramah untuk device menengah ke bawah, setiap update semakin besar data nya, tolong jangan terlalu ketika update nya, mungkin 1 tahun ke depan saya akan pensi dikarnakan update yg seiring waktu semakin besar, begitu aja terimakasih",4
2026-05-12 10:54:27,"banyak bug dan lag,yg benar aja pencarian laga nyampe 10mnt,gila tencen,kami sebagai pemain merasa sangat terganggu dengan update season sekarang,Rusak...... mohon cepat di perbaiki.....",1
2026-05-12 10:53:57,kangen masa 2019,5
2026-05-12 10:52:17,ko punya sya blm di update si.,5
2026-05-12 10:51:42,"sistem gacha di peti terlalu scam, sudah mengeluarkan banyak uc tidak mendapatkan satu pun skin yang diinginkan kan, devoloper terlalu kikir",1
2026-05-12 10:45:13,Not bad lah,5
2026-05-12 10:44:23,mana update 4.4 nyaa,1
2026-05-12 10:43:55,dari dulu sampai sekarang game PUBG mobile adalah game favorit ku,5
2026-05-12 10:40:37,b aja,4
2026-05-12 10:37:51,"itu kalau udah update jangan diganti Mulu sensi kita anjir ,kamu tau betapa susahnya kita perbaiki sensifitas anjir",2
2026-05-12 10:30:48,"saya selama 5 tahun ini, merasakan update yang ngk masuk akal bagi player solo itu adalah ( RANK ) semakin sulit dan dulu saya merasa senang saat main tapi sekarang melainkan kesal dan cape banget sama update terbaru ini. kecewa udah ngk ada yang bikin bahagia saat main game.",1
2026-05-12 10:20:28,update PlayStore sering telat,5
2026-05-12 10:14:58,buruan napa updatenya,4
2026-05-12 10:11:48,"nice game and your game is so beautiful, i loves your game and for the other gamers, keep solidarity each other, thanks for tencent's game for made or.. develop this game. my friends is to love this game too, and my friends often ridicule other gamers, because they play the game ""Free Fire"", because the game doesn't have a door, and between public players and ""free fire"" keep peace and mutual respect, Greetings, greetings and greetings to all of you having sex",1
